Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Addlestone,ASN,1.0,51.3730447500684,-0.48445679693337,51.4571434625168,-0.9809963349747686,35.788626432023285,65.0,11.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.33250787153295175,0.18307692307692308,0.5505942528003582,1.8162194663564593
Adisham,ADM,2.0,51.2411978022143,1.19908904695378,51.4571434625168,-0.9809963349747686,153.7677851418173,195.0,54.9,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,200.0,0.3570318708132961,0.2815384615384615,0.7885527443170118,1.2681459892275546
Adlington (Cheshire),ADC,1.0,53.3195557900317,-2.13356274381038,51.4571434625168,-0.9809963349747686,221.5900455566777,211.0,92.8,VIRGIN WEST COAST,ANYTIME S,200.0,0.4187913756092616,0.43981042654028435,1.0501897893681407,0.9522088389391616
Adlington (Lancs),ADL,1.0,53.6132468473224,-2.6030711963325,51.4571434625168,-0.9809963349747686,263.9506533675288,280.0,88.0,VIRGIN WEST COAST,ANYTIME S,200.0,0.3333956513358863,0.3142857142857143,0.9426809048840313,1.060804345159638
Adwick,AWK,1.0,53.5723210050351,-1.180356329611,51.4571434625168,-0.9809963349747686,235.75929976462783,256.0,129.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.547168235267021,0.50390625,0.9209347647055774,1.0858532420802898
Aigburth,AIG,2.0,53.3645680055959,-2.92715540113816,51.4571434625168,-0.9809963349747686,250.1534307823014,225.0,98.8,CROSSCOUNTRY,ANYTIME S,267.0,0.39495760538252106,0.4391111111111111,1.1117930256991173,0.8994479879662677
Ainsdale,ANS,3.0,53.6020355257546,-3.04265252059266,51.4571434625168,-0.9809963349747686,276.636289275574,311.0,100.35,CROSSCOUNTRY,ANYTIME S,267.0,0.3627506725989783,0.32266881028938904,0.8895057532976655,1.1242198224044073
Aintree,AIN,2.0,53.4739127558616,-2.95628079876913,51.4571434625168,-0.9809963349747686,261.483002573415,261.0,98.8,CROSSCOUNTRY,ANYTIME S,267.0,0.3778448274941333,0.378544061302682,1.0018505845724712,0.9981528337648663
Airbles,AIR,1.0,55.7828378389089,-3.99419330717581,51.4571434625168,-0.9809963349747686,520.9708547978395,512.0,204.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.39253635422533445,0.3994140625,1.0175212007770302,0.9827805054443581
Airdrie,ADR,2.0,55.8639835131324,-3.98291292517007,51.4571434625168,-0.9809963349747686,528.9754932540693,469.0,209.5,CROSSCOUNTRY,ANYTIME S,0.0,0.3960485933123866,0.4466950959488273,1.1278795165331967,0.8866195239308321
Albany Park,AYP,2.0,51.4354507399114,0.12573706592842,51.4571434625168,-0.9809963349747686,76.9795355264587,125.0,29.8,GWR,ANYTIME DAY S,0.0,0.3871158717209643,0.2384,0.6158362842116696,1.6238081867490113
Albrighton,ALB,1.0,52.6379442676754,-2.26890024505565,51.4571434625168,-0.9809963349747686,158.32652958410205,168.0,60.8,VIRGIN WEST COAST,ANYTIME S,200.0,0.38401650159143685,0.3619047619047619,0.9424198189529884,1.061098228081602
Alderley Edge,ALD,1.0,53.3037821045932,-2.23679936267512,51.4571434625168,-0.9809963349747686,222.55802420882117,209.0,104.05,VIRGIN WEST COAST,ANYTIME S,200.0,0.46751852857200166,0.4978468899521531,1.0648709292288094,0.9390809463868174
Aldermaston,AMT,0.0,51.4019618556841,-1.1374239270022,51.4571434625168,-0.9809963349747686,12.491876746914997,15.0,5.6,GWR,ANYTIME DAY S,1000.0,0.44829132671221555,0.3733333333333333,0.8327917831276664,1.2007803394077203
Aldershot,AHT,1.0,51.2464179114788,-0.759859888333875,51.4571434625168,-0.9809963349747686,28.052884100374012,52.0,9.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3529048907975922,0.1903846153846154,0.5394785403918079,1.8536418506540193
Aldrington,AGT,2.0,50.8363824121951,-0.183821512855377,51.4571434625168,-0.9809963349747686,88.77433408427177,186.0,56.1,GWR,ANYTIME DAY S,0.0,0.6319394065715587,0.3016129032258065,0.4772813660444719,2.095200171520676
Alexandra Palace,AAP,2.0,51.5979224924556,-0.120235220128854,51.4571434625168,-0.9809963349747686,61.75454611255383,106.0,26.5,GWR,ANYTIME DAY S,0.0,0.42911820534962886,0.25,0.5825900576656022,1.7164728213985154
Alexandra Parade,AXP,2.0,55.8631759802332,-4.21064896878422,51.4571434625168,-0.9809963349747686,534.7035348719157,528.0,204.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3824549243890569,0.3873106060606061,1.0126960887725678,0.9874630810631886
Alexandria,ALX,3.0,55.9850887680667,-4.57748537031666,51.4571434625168,-0.9809963349747686,556.898190379887,423.0,218.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3914539565145503,0.5153664302600472,1.316544185295241,0.7595643284663063
Alfreton,ALF,1.0,53.1004322999438,-1.36969621564025,51.4571434625168,-0.9809963349747686,184.76671099593443,201.0,88.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0,0.4765468818781833,0.4380597014925373,0.9192373681389773,1.0878582993471306
Allens West,ALW,1.0,54.5246233650745,-1.36111683481751,51.4571434625168,-0.9809963349747686,342.31921966805737,353.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.47908499020016676,0.46458923512747874,0.9697428319208424,1.0312012289064565
Alloa,ALO,2.0,56.1177936041036,-3.79005640302655,51.4571434625168,-0.9809963349747686,550.6668503936995,509.0,173.5,CROSSCOUNTRY,ANYTIME S,0.0,0.31507253410289016,0.34086444007858546,1.081860216883496,0.9243338320367209
Alness,ASS,2.0,57.6943991747966,-4.24971726526612,51.4571434625168,-0.9809963349747686,725.5498948825153,822.0,205.0,CROSSCOUNTRY,ANYTIME S,0.0,0.28254431769050786,0.24939172749391728,0.8826641056964907,1.1329338006907193
Alnmouth,ALM,0.0,55.3927786386397,-1.63663783937358,51.4571434625168,-0.9809963349747686,440.1706952228729,356.0,167.5,CROSSCOUNTRY,ANYTIME S,0.0,0.38053419234369806,0.4705056179775281,1.2364345371429013,0.8087771491006358
Alresford (Essex),ALR,2.0,51.8539974379073,0.997436403040026,51.4571434625168,-0.9809963349747686,143.85331930476383,160.0,47.0,GREATER ANGLIA,ANYTIME DAY S,0.0,0.3267216928128509,0.29375,0.8990832456547739,1.1122440606394923
Alsager,ASG,1.0,53.0930054110113,-2.29905784069112,51.4571434625168,-0.9809963349747686,203.03694322976494,206.0,92.8,VIRGIN WEST COAST,ANYTIME S,200.0,0.4570596785186216,0.45048543689320386,0.9856162292707036,1.014593682918492
Althorne (Essex),ALN,2.0,51.6478675266105,0.75248341471277,51.4571434625168,-0.9809963349747686,122.09040068671574,154.0,39.3,C2C,ANYTIME DAY S,0.0,0.32189262856826795,0.2551948051948052,0.7927948096539983,1.261360427468531
Althorpe,ALP,1.0,53.5855003548442,-0.733182290833722,51.4571434625168,-0.9809963349747686,237.43377231767147,318.0,131.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5517327999351762,0.4119496855345912,0.7466470827599732,1.339320842590733
Altnabreac,ABC,3.0,58.3881525009701,-3.7062809681672,51.4571434625168,-0.9809963349747686,790.9407679056342,889.0,212.0,CROSSCOUNTRY,ANYTIME S,0.0,0.2680352418315266,0.23847019122609675,0.8896971517498697,1.1239779716425808
Alton,AON,2.0,51.1519686627366,-0.966913302570746,51.4571434625168,-0.9809963349747686,33.96614955148239,104.0,15.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.4504484671366661,0.14711538461538462,0.3265975918411768,3.061871933477992
Altrincham,ALT,1.0,53.3877187203289,-2.34688910433965,51.4571434625168,-0.9809963349747686,234.04935056315762,221.0,100.35,CROSSCOUNTRY,ANYTIME S,825.0,0.42875572933034395,0.45407239819004525,1.05904683512741,0.944245303258655
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,51.4571434625168,-0.9809963349747686,119.97435073453576,150.0,63.8,VIRGIN WEST COAST,ANYTIME S,200.0,0.5317803314574184,0.42533333333333334,0.7998290048969051,1.2502672369688521
Ambergate,AMB,1.0,53.0605170840145,-1.48069758186533,51.4571434625168,-0.9809963349747686,181.64307682279508,195.0,84.55,CROSSCOUNTRY,ANYTIME S,700.0,0.46547328683759387,0.43358974358974356,0.9315029580656158,1.0735338963137884
Amberley,AMY,1.0,50.8966791881016,-0.541992407726222,51.4571434625168,-0.9809963349747686,69.50015651140093,175.0,51.8,GWR,ANYTIME DAY S,0.0,0.7453220625697818,0.296,0.3971437514937196,2.517979941114128
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,51.4571434625168,-0.9809963349747686,35.406305899771574,109.0,35.35,GWR,ANYTIME DAY S,200.0,0.9984097211403256,0.3243119266055046,0.3248284944933172,3.0785476550012865
Ammanford,AMF,1.0,51.7959795450084,-3.99673575596767,51.4571434625168,-0.9809963349747686,212.193100672924,232.0,136.5,GWR,ANYTIME S,700.0,0.6432819896929736,0.5883620689655172,0.9146254339350173,1.093343748049596
Ancaster,ANC,2.0,52.9876865844111,-0.535623734022494,51.4571434625168,-0.9809963349747686,173.00315422585987,287.0,89.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.517331608203834,0.3118466898954704,0.6027984467799996,1.6589292911117357
Anderston,AND,2.0,55.8599021238713,-4.27098003165416,51.4571434625168,-0.9809963349747686,535.9731965807595,360.0,204.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.38154893062676937,0.5680555555555555,1.488814434946554,0.6716753790984693
Andover,ADV,1.0,51.2115476149434,-1.49223307188506,51.4571434625168,-0.9809963349747686,44.899886710273314,51.0,17.1,GWR,ANYTIME DAY S,0.0,0.38084728610434193,0.33529411764705885,0.8803899354955552,1.1358603269778618
Anerley,ANZ,2.0,51.4121513855632,-0.0658859220340606,51.4571434625168,-0.9809963349747686,63.83273039390408,147.0,27.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.4339466576013064,0.18843537414965986,0.43423626118302094,2.302893814707294
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,51.4571434625168,-0.9809963349747686,66.94980421992936,137.0,29.2,GWR,ANYTIME DAY S,0.0,0.4361476533087136,0.21313868613138687,0.4886847023352508,2.0463091953182793
Angmering,ANG,1.0,50.8165743892467,-0.489394019247872,51.4571434625168,-0.9809963349747686,79.13506316825257,199.0,61.6,GWR,ANYTIME DAY S,0.0,0.7784160084516456,0.30954773869346736,0.39766363401131943,2.5146880792512576
Annan,ANN,2.0,54.9838388790739,-3.2625810423293,51.4571434625168,-0.9809963349747686,420.97792683436313,329.0,203.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.4833982663420464,0.6185410334346505,1.2795681666697967,0.7815136590984436
Anniesland,ANL,2.0,55.8893555064876,-4.32195784208586,51.4571434625168,-0.9809963349747686,540.3035030805768,371.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.38681962787280194,0.5633423180592992,1.4563436740716356,0.6866511097646388
Ansdell & Fairhaven,AFV,2.0,53.7414654744213,-2.99303444657805,51.4571434625168,-0.9809963349747686,288.41859628695016,254.0,88.0,VIRGIN WEST COAST,ANYTIME S,200.0,0.3051120875453122,0.3464566929133858,1.135506284594292,0.8806644345057876
Apperley Bridge,APY,1.0,53.8417501065548,-1.70582867126391,51.4571434625168,-0.9809963349747686,269.8505210681196,274.0,148.5,CROSSCOUNTRY,ANYTIME S,0.0,0.5503046627896393,0.541970802919708,0.9848559163070058,1.0153769535647217
Appleby,APP,1.0,54.5803488158896,-2.48669258391647,51.4571434625168,-0.9809963349747686,361.9379795822968,404.0,170.5,CROSSCOUNTRY,ANYTIME S,0.0,0.4710751830928868,0.422029702970297,0.895886088074992,1.1162133370646703
Appledore (Kent),APD,3.0,51.0332342031393,0.816341504124954,51.4571434625168,-0.9809963349747686,134.06691216590784,225.0,49.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.36996451397806485,0.22044444444444444,0.5958529429595903,1.6782664444569473
Appleford,APF,0.0,51.6396415502262,-1.24214153179695,51.4571434625168,-0.9809963349747686,27.21063823450458,36.0,11.6,GWR,ANYTIME DAY S,1000.0,0.426303855868054,0.3222222222222222,0.7558510620695716,1.3230119664870643
Appley Bridge,APB,1.0,53.5786734960166,-2.71925251339081,51.4571434625168,-0.9809963349747686,263.90475125001177,300.0,104.05,CROSSCOUNTRY,ANYTIME S,267.0,0.394271037210041,0.3468333333333333,0.8796825041667059,1.1367737737915646
Apsley,APS,2.0,51.7325208234117,-0.462934812195194,51.4571434625168,-0.9809963349747686,47.1962183452875,106.0,37.3,WEST MIDLANDS TRAINS,ANYTIME DAY S,923.0,0.7903175573753224,0.35188679245283017,0.44524734288007073,2.2459426563481015
Arbroath,ARB,2.0,56.5595762979872,-2.58893177406225,51.4571434625168,-0.9809963349747686,577.5843419680764,526.0,186.5,CROSSCOUNTRY,ANYTIME S,0.0,0.32289656496662444,0.35456273764258556,1.0980690911940616,0.910689507627048
Ardgay,ARD,2.0,57.8814576101148,-4.36209023833324,51.4571434625168,-0.9809963349747686,747.4283914568438,864.0,212.0,CROSSCOUNTRY,ANYTIME S,0.0,0.28363921202776626,0.24537037037037038,0.8650791567787544,1.1559635810942928
Ardlui,AUI,2.0,56.3019723653141,-4.72165858161935,51.4571434625168,-0.9809963349747686,592.4915280904423,617.0,214.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3620304929782171,0.34764991896272285,0.9602780033880751,1.0413651010142655
Ardrossan Harbour,ADS,1.0,55.6398782290401,-4.82111163323781,51.4571434625168,-0.9809963349747686,530.3747064754021,571.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.40160286190019995,0.37302977232924694,0.928852375613664,1.0765973434038223
Ardrossan South Beach,ASB,2.0,55.641422142645,-4.80121264089138,51.4571434625168,-0.9809963349747686,529.8938339509363,421.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.40196731185160767,0.505938242280285,1.2586551875319152,0.7944987713123325
Ardrossan Town,ADN,1.0,55.6397124556587,-4.81267645169651,51.4571434625168,-0.9809963349747686,530.0915557760904,569.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4018173798074436,0.37434094903339193,0.9316196059333751,1.0733994793917154
Ardwick,ADK,1.0,53.471345820655,-2.21388417456067,51.4571434625168,-0.9809963349747686,239.27438700433987,238.0,98.15,VIRGIN WEST COAST,ANYTIME S,200.0,0.410198522411092,0.4123949579831933,1.0053545672451256,0.9946739514400396
Argyle Street,AGS,2.0,55.8573090626122,-4.25069486323156,51.4571434625168,-0.9809963349747686,535.1709537977719,364.0,204.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.38212088781872794,0.5618131868131868,1.4702498730708018,0.6801564946993495
Arisaig,ARG,2.0,56.9125537431151,-5.83907949880085,51.4571434625168,-0.9809963349747686,684.6649973157292,830.0,234.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.34250326936439207,0.2825301204819277,0.8248975871273846,1.2122716996692768
Arlesey,ARL,2.0,52.0260300130868,-0.266319838272065,51.4571434625168,-0.9809963349747686,80.26880604547097,115.0,46.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.5793034964748137,0.4043478260869565,0.6979896177867041,1.4326860665506147
Armadale (West Lothian),ARM,2.0,55.8857140292087,-3.69541334262219,51.4571434625168,-0.9809963349747686,524.4230549462231,377.0,209.5,CROSSCOUNTRY,ANYTIME S,0.0,0.399486632069376,0.5557029177718833,1.3910425860642524,0.7188852519816455
Armathwaite,AWT,1.0,54.8094679848183,-2.77207147292765,51.4571434625168,-0.9809963349747686,391.82817196511127,432.0,107.0,VIRGIN WEST COAST,ANYTIME S,332.0,0.27307888420418985,0.24768518518518517,0.9070096573266464,1.1025240932356075
Arnside,ARN,1.0,54.2027315043991,-2.82824189170434,51.4571434625168,-0.9809963349747686,329.90207225945585,295.0,92.0,VIRGIN WEST COAST,ANYTIME S,267.0,0.27887063385174915,0.31186440677966104,1.1183121093540875,0.8942047498507174
Arram,ARR,1.0,53.8843427696163,-0.426570132093475,51.4571434625168,-0.9809963349747686,272.68789045605695,315.0,148.5,CROSSCOUNTRY,ANYTIME S,0.0,0.5445786380599488,0.4714285714285714,0.8656758427176411,1.155166808005952
Arrochar & Tarbet,ART,2.0,56.2039766194239,-4.72277124702392,51.4571434625168,-0.9809963349747686,582.7389259113243,603.0,214.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.36808936294164873,0.35572139303482586,0.9663995454582491,1.0347686986191804
Arundel,ARU,1.0,50.84821399905,-0.546174298416944,51.4571434625168,-0.9809963349747686,74.26161458236221,179.0,61.6,GWR,ANYTIME DAY S,0.0,0.8294998748199928,0.34413407821229053,0.4148693552087275,2.4103973635191345
Ascot (Berks),ACT,0.0,51.406243053303,-0.675833255037063,51.4571434625168,-0.9809963349747686,21.96489622703682,29.0,7.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.33234848571760395,0.2517241379310345,0.7574102147254076,1.32028850490555
Ascott-under-Wychwood,AUW,1.0,51.8673416456497,-1.56405280921503,51.4571434625168,-0.9809963349747686,60.91384102110257,57.0,19.9,GWR,ANYTIME DAY S,1000.0,0.32669094029230533,0.34912280701754383,1.068663877563203,0.9357479194302214
Ash,ASH,0.0,51.2495967734882,-0.712805474371656,51.4571434625168,-0.9809963349747686,29.70233673186745,40.0,9.9,GWR,ANYTIME DAY S,0.0,0.3333071094496869,0.2475,0.7425584182966862,1.3466953917159066
Ash Vale,AHV,1.0,51.2722464128127,-0.72164859629209,51.4571434625168,-0.9809963349747686,27.375336739779083,43.0,9.8,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3579864639896695,0.22790697674418606,0.6366357381343973,1.5707569338322231
Ashburys,ABY,1.0,53.471639721401,-2.19443661452133,51.4571434625168,-0.9809963349747686,238.84562979607546,226.0,98.15,VIRGIN WEST COAST,ANYTIME S,200.0,0.41093487908403314,0.43429203539823014,1.0568390698941392,0.9462178570860059
Ashchurch for Tewkesbury,ASC,1.0,51.9989057939667,-2.10876020926952,51.4571434625168,-0.9809963349747686,98.51246906847989,126.0,68.5,GWR,ANYTIME S,700.0,0.6953434488824248,0.5436507936507936,0.7818449926069833,1.2790259059735114
Ashfield,ASF,3.0,55.8889269328418,-4.24921509407071,51.4571434625168,-0.9809963349747686,538.3206228842819,384.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3882444608571627,0.5442708333333334,1.401876622094484,0.7133295357375621
Ashford (Surrey),AFS,1.0,51.4365062586203,-0.468070995385795,51.4571434625168,-0.9809963349747686,35.73300242769529,62.0,12.0,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3358240053933799,0.1935483870967742,0.576338748833795,1.735090694532463
Ashford International,AFK,2.0,51.1437026741936,0.876197214386404,51.4571434625168,-0.9809963349747686,134.13473232627095,190.0,46.5,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.3466663644349238,0.24473684210526317,0.705972275401426,1.4164862202717317
Ashford International (Eurostar),ASI,-999.0,nan,nan,51.4571434625168,-0.9809963349747686,-999.0,-999.0,-999.0,N/A,no route found,-998.0,-999.0,-999.0,-999.0,-999.0
Ashley,ASY,1.0,53.3557258053839,-2.34146074338483,51.4571434625168,-0.9809963349747686,230.65098596604233,229.0,100.35,CROSSCOUNTRY,ANYTIME S,825.0,0.4350729288223119,0.43820960698689954,1.0072095457032415,0.9928420597938159
Ashtead,AHD,1.0,51.317872587997,-0.307571763628547,51.4571434625168,-0.9809963349747686,49.37214398676962,99.0,35.4,GWR,ANYTIME DAY S,0.0,0.7170034991692122,0.35757575757575755,0.4987085251188851,2.0051792773376276
Ashton-under-Lyne,AHN,2.0,53.4912746360398,-2.09431253377749,51.4571434625168,-0.9809963349747686,238.64978161474903,247.0,99.8,CROSSCOUNTRY,ANYTIME S,825.0,0.4181860101640762,0.4040485829959514,0.966193447832992,1.0349894239531745
Ashurst (Kent),AHS,2.0,51.1286608253579,0.152652111896866,51.4571434625168,-0.9809963349747686,87.11227291580337,153.0,41.6,GWR,ANYTIME DAY S,0.0,0.47754465137429775,0.27189542483660134,0.5693612608876037,1.7563541264487392
Ashurst New Forest,ANF,1.0,50.8898511647037,-1.52663085660955,51.4571434625168,-0.9809963349747686,73.750940425269,82.0,21.9,GWR,ANYTIME DAY S,0.0,0.29694536603490534,0.2670731707317073,0.8994017125032804,1.1118502289891434
Ashwell & Morden,AWM,2.0,52.0307706434447,-0.109788918120069,51.4571434625168,-0.9809963349747686,87.71565180745588,152.0,46.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.5301220368523497,0.3059210526315789,0.5770766566279992,1.7328720344420891
Askam,ASK,2.0,54.1889331625586,-3.20451175494515,51.4571434625168,-0.9809963349747686,338.903636825285,429.0,98.5,VIRGIN WEST COAST,ANYTIME S,307.0,0.2906430893533896,0.2296037296037296,0.7899851674249068,1.265846551600042
Aslockton,ALK,2.0,52.9515495737311,-0.898097621841918,51.4571434625168,-0.9809963349747686,166.38090457826422,254.0,89.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.537922306810755,0.35236220472440943,0.6550429314104891,1.5266174964238186
Aspatria,ASP,2.0,54.7589599137074,-3.33187421074512,51.4571434625168,-0.9809963349747686,399.70321550755807,327.0,110.0,VIRGIN WEST COAST,ANYTIME S,267.0,0.27520419084024106,0.3363914373088685,1.2223339923778533,0.8181070036796256
Aspley Guise,APG,3.0,52.0212361960308,-0.632334507265971,51.4571434625168,-0.9809963349747686,67.22449368053742,136.0,52.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,923.0,0.7854280056152576,0.388235294117647,0.4942977476510104,2.0230721356756636
