Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Achnasheen,ACN,2.0,57.5792959197415,-5.07233352893289,50.9074490473836,-1.41359601975752,779.7138161928721,954.0,216.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.27702471793390626,0.22641509433962265,0.8173100798667422,1.2235258375414193
Achnashellach,ACH,2.0,57.4820809030767,-5.33305678830677,50.9074490473836,-1.41359601975752,774.9111600132118,974.0,228.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2942272763191496,0.23408624229979466,0.7955966735248581,1.2569182769072442
Acklington,ACK,1.0,55.3070993237817,-1.65183479633575,50.9074490473836,-1.41359601975752,489.88796705932435,458.0,179.5,CROSSCOUNTRY,ANYTIME S,0.0,0.36641030617162096,0.39192139737991266,1.069624382225599,0.9349076335743867
Acle,ACL,3.0,52.6346777628319,1.54391497575916,50.9074490473836,-1.41359601975752,280.3303692202868,296.0,116.9,GREATER ANGLIA,ANYTIME S,0.0,0.4170079764284784,0.3949324324324325,0.9470620581766446,1.0558970147376356
Acocks Green,ACG,1.0,52.4493240670217,-1.81897562150643,50.9074490473836,-1.41359601975752,173.8265183975235,194.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0,0.5450836896089493,0.4884020618556701,0.8960129814305335,1.1160552589354737
Acton Bridge (Cheshire),ACB,1.0,53.2665097605329,-2.60312690733168,50.9074490473836,-1.41359601975752,274.8518507854381,279.0,116.95,CROSSCOUNTRY,ANYTIME S,700.0,0.42550195556549664,0.4191756272401434,0.985132081668237,1.0150923095577047
Acton Central,ACC,2.0,51.5087150057177,-0.262970693276422,50.9074490473836,-1.41359601975752,104.59336293486882,129.0,45.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.434061958867036,0.351937984496124,0.8108012630609986,1.2333478566926794
Acton Main Line,AML,1.0,51.5171788796431,-0.266756440210259,50.9074490473836,-1.41359601975752,104.99038295017189,115.0,47.8,GWR,ANYTIME DAY S,0.0,0.4552797947473506,0.41565217391304343,0.9129598517406251,1.095338418325216
Adderley Park,ADD,1.0,52.4830872932844,-1.85594463679675,50.9074490473836,-1.41359601975752,177.95504580701646,178.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0,0.532437838839095,0.5323033707865169,0.9997474483540251,1.0002526154444211
Addiewell,ADW,1.0,55.8434130805542,-3.60652712168835,50.9074490473836,-1.41359601975752,568.3196270033453,553.0,181.0,CROSSCOUNTRY,ANYTIME S,0.0,0.31848275406989346,0.32730560578661844,1.0277027613080385,0.9730439944787352
Addlestone,ASN,1.0,51.3730447500684,-0.48445679693337,50.9074490473836,-1.41359601975752,83.134227273691,93.0,31.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,700.0,0.3813110561025436,0.34086021505376346,0.8939164222977527,1.1186728144333298
Adisham,ADM,1.0,51.2411978022143,1.19908904695378,50.9074490473836,-1.41359601975752,186.82687121476297,279.0,80.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.42927443722914865,0.2874551971326165,0.6696303627769282,1.4933611968445444
Adlington (Cheshire),ADC,1.0,53.3195557900317,-2.13356274381038,50.9074490473836,-1.41359601975752,272.8839013369473,270.0,127.15,CROSSCOUNTRY,ANYTIME S,700.0,0.4659490698317147,0.47092592592592597,1.0106811160627678,0.9894317644873218
Adlington (Lancs),ADL,1.0,53.6132468473224,-2.6030711963325,50.9074490473836,-1.41359601975752,311.82976442919664,339.0,108.0,VIRGIN WEST COAST,ANYTIME S,200.0,0.3463428200886905,0.3185840707964602,0.9198518124755063,1.0871316297228342
Adwick,AWK,1.0,53.5723210050351,-1.180356329611,50.9074490473836,-1.41359601975752,296.95252218300965,356.0,148.0,CROSSCOUNTRY,ANYTIME S,0.0,0.4983961709164696,0.4157303370786517,0.8341362982668811,1.1988448435558323
Aigburth,AIG,2.0,53.3645680055959,-2.92715540113816,50.9074490473836,-1.41359601975752,292.3678599252065,295.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0,0.44054089951251685,0.4366101694915255,0.9910774912718865,1.0090028366164012
Ainsdale,ANS,2.0,53.6020355257546,-3.04265252059266,50.9074490473836,-1.41359601975752,319.78194632001583,699.0,139.55,VIRGIN WEST COAST,ANYTIME S,200.0,0.4363911146514442,0.19964234620886984,0.45748490174537315,2.185864486860333
Aintree,AIN,2.0,53.4739127558616,-2.95628079876913,50.9074490473836,-1.41359601975752,304.41753050841714,320.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0,0.42310309719971495,0.4025,0.9513047828388036,1.0511878191297266
Airbles,AIR,1.0,55.7828378389089,-3.99419330717581,50.9074490473836,-1.41359601975752,569.060695204502,578.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3927524812088477,0.3866782006920415,0.9845340747482735,1.0157088775781387
Airdrie,ADR,1.0,55.8639835131324,-3.98291292517007,50.9074490473836,-1.41359601975752,577.4079232825562,551.0,223.5,CROSSCOUNTRY,ANYTIME S,0.0,0.38707470228223667,0.4056261343012704,1.047927265485583,0.954264702270749
Albany Park,AYP,2.0,51.4354507399114,0.12573706592842,50.9074490473836,-1.41359601975752,122.6379030656711,150.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0,0.39302694187611387,0.32133333333333336,0.8175860204378073,1.223112889655956
Albrighton,ALB,1.0,52.6379442676754,-2.26890024505565,50.9074490473836,-1.41359601975752,201.3840806240596,259.0,97.45,CROSSCOUNTRY,ANYTIME S,700.0,0.48390120856632163,0.37625482625482626,0.777544712834207,1.2860996718181354
Alderley Edge,ALD,1.0,53.3037821045932,-2.23679936267512,50.9074490473836,-1.41359601975752,272.5334647652324,270.0,127.15,VIRGIN WEST COAST,ANYTIME S,200.0,0.46654820944477554,0.47092592592592597,1.009383202834194,0.9907040232016469
Aldermaston,AMT,1.0,51.4019618556841,-1.1374239270022,50.9074490473836,-1.41359601975752,58.309501334205244,85.0,29.6,GWR,ANYTIME DAY S,830.0,0.5076359653694412,0.3482352941176471,0.685994133343591,1.4577384140676521
Aldershot,AHT,1.0,51.2464179114788,-0.759859888333875,50.9074490473836,-1.41359601975752,59.33809366403921,75.0,27.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.46681647976141655,0.36933333333333335,0.7911745821871894,1.2639435372601533
Aldrington,AGT,1.0,50.8363824121951,-0.183821512855377,50.9074490473836,-1.41359601975752,86.924018486999,123.0,64.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.738576070428707,0.5219512195121951,0.7066993372926749,1.4150289199802328
Alexandra Palace,AAP,2.0,51.5979224924556,-0.120235220128854,50.9074490473836,-1.41359601975752,118.54812859198047,171.0,47.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3981505280648773,0.2760233918128655,0.6932639098946226,1.4424521249808053
Alexandra Parade,AXP,2.0,55.8631759802332,-4.21064896878422,50.9074490473836,-1.41359601975752,581.9699080738283,592.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3840404751161927,0.37753378378378377,0.983057277151737,1.0172347260348371
Alexandria,ALX,2.0,55.9850887680667,-4.57748537031666,50.9074490473836,-1.41359601975752,602.7852320529913,641.0,228.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3782441703547846,0.35569422776911075,0.9403825773057587,1.063396987707969
Alfreton,ALF,1.0,53.1004322999438,-1.36969621564025,50.9074490473836,-1.41359601975752,244.026145076478,274.0,116.95,EAST MIDLANDS TRAINS,ANYTIME S,200.0,0.4792519259087905,0.4268248175182482,0.8906063688922555,1.1228305061907533
Allens West,ALW,1.0,54.5246233650745,-1.36111683481751,50.9074490473836,-1.41359601975752,402.53771244838026,417.0,178.0,CROSSCOUNTRY,ANYTIME S,0.0,0.4421945931906342,0.42685851318944845,0.9653182552718951,1.0359277829241262
Alloa,ALO,2.0,56.1177936041036,-3.79005640302655,50.9074490473836,-1.41359601975752,600.8426200341542,579.0,184.0,CROSSCOUNTRY,ANYTIME S,0.0,0.30623659817863913,0.3177892918825561,1.0377247323560521,0.9636466866599568
Alness,ASS,2.0,57.6943991747966,-4.24971726526612,50.9074490473836,-1.41359601975752,777.5145657335576,812.0,216.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2778083003451024,0.2660098522167488,0.9575302533664501,1.0443534253714033
Alnmouth,ALM,1.0,55.3927786386397,-1.63663783937358,50.9074490473836,-1.41359601975752,499.3898419469033,447.0,179.5,CROSSCOUNTRY,ANYTIME S,0.0,0.3594386287478491,0.4015659955257271,1.1172032258319984,0.895092295544783
Alresford (Essex),ALR,2.0,51.8539974379073,0.997436403040026,50.9074490473836,-1.41359601975752,198.14317423555988,202.0,65.1,GREATER ANGLIA,ANYTIME DAY S,0.0,0.32855030334078894,0.32227722772277223,0.980906803146336,1.0194648429314803
Alsager,ASG,1.0,53.0930054110113,-2.29905784069112,50.9074490473836,-1.41359601975752,250.66378830951084,265.0,116.45,CROSSCOUNTRY,ANYTIME S,700.0,0.4645665047406514,0.43943396226415093,0.9459010879604183,1.057192990607751
Althorne (Essex),ALN,2.0,51.6478675266105,0.75248341471277,50.9074490473836,-1.41359601975752,172.12404346750714,184.0,57.5,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.33406140619078944,0.3125,0.9354567579755823,1.0689964998105261
Althorpe,ALP,1.0,53.5855003548442,-0.733182290833722,50.9074490473836,-1.41359601975752,301.5900868028569,445.0,150.5,CROSSCOUNTRY,ANYTIME S,0.0,0.4990217072299816,0.3382022471910112,0.6777305321412515,1.475512689151773
Altnabreac,ABC,4.0,58.3881525009701,-3.7062809681672,50.9074490473836,-1.41359601975752,845.6461374561147,897.0,228.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2696163204693076,0.25418060200668896,0.9427493171194145,1.0607273660568812
Alton,AON,1.0,51.1519686627366,-0.966913302570746,50.9074490473836,-1.41359601975752,41.49596032587289,94.0,30.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.7301915599024668,0.3223404255319149,0.4414463864454563,2.265280746892141
Altrincham,ALT,1.0,53.3877187203289,-2.34688910433965,50.9074490473836,-1.41359601975752,283.27092676272105,282.0,137.2,CROSSCOUNTRY,ANYTIME S,700.0,0.4843419745469472,0.48652482269503544,1.0045068324919186,0.9955133879171948
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,50.9074490473836,-1.41359601975752,164.59442322946626,205.0,97.45,CROSSCOUNTRY,ANYTIME S,700.0,0.5920613717522002,0.4753658536585366,0.8028996255095915,1.2454856973750748
Ambergate,AMB,1.0,53.0605170840145,-1.48069758186533,50.9074490473836,-1.41359601975752,239.60978166894654,265.0,105.8,EAST MIDLANDS TRAINS,ANYTIME S,200.0,0.4415512558088178,0.3992452830188679,0.9041878553545153,1.105964865683712
Amberley,AMY,1.0,50.8966791881016,-0.541992407726222,50.9074490473836,-1.41359601975752,61.32461288508214,102.0,17.2,SOUTHERN,ANYTIME DAY S,947.0,0.28047466083856976,0.16862745098039214,0.6012216949517857,1.6632799654380301
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,50.9074490473836,-1.41359601975752,102.1655709518721,190.0,51.25,CHILTERN RAILWAYS,ANYTIME DAY S,200.0,0.5016367013124482,0.26973684210526316,0.5377135313256426,1.8597263073046861
Ammanford,AMF,1.0,51.7959795450084,-3.99673575596767,50.9074490473836,-1.41359601975752,205.30256124865264,294.0,153.5,GWR,ANYTIME S,700.0,0.7476769849650738,0.5221088435374149,0.6983080314580021,1.4320327920503693
Ancaster,ANC,2.0,52.9876865844111,-0.535623734022494,50.9074490473836,-1.41359601975752,239.19819744757575,356.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44941810242345326,0.30196629213483145,0.6719050490100442,1.4883055298860406
Anderston,AND,2.0,55.8599021238713,-4.27098003165416,50.9074490473836,-1.41359601975752,582.9183916124404,420.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3834155916435665,0.5321428571428571,1.3879009324105722,0.7205125212093867
Andover,ADV,1.0,51.2115476149434,-1.49223307188506,50.9074490473836,-1.41359601975752,34.27704489458053,66.0,17.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.507628357506136,0.2636363636363636,0.5193491650694019,1.9254868732991368
Anerley,ANZ,1.0,51.4121513855632,-0.0658859220340606,50.9074490473836,-1.41359601975752,109.73140201620294,155.0,46.1,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.4201167501094434,0.2974193548387097,0.7079445291367932,1.412540049174918
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,50.9074490473836,-1.41359601975752,123.39550561152555,176.0,47.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3825098796433909,0.2681818181818182,0.7011108273382134,1.4263080257889151
Angmering,ANG,0.0,50.8165743892467,-0.489394019247872,50.9074490473836,-1.41359601975752,65.84925928948128,72.0,17.2,SOUTHERN,ANYTIME DAY S,947.0,0.2612026344045379,0.23888888888888887,0.9145730456872401,1.0934063765771354
Annan,ANN,2.0,54.9838388790739,-3.2625810423293,50.9074490473836,-1.41359601975752,470.31616082102,390.0,218.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.46458110139904535,0.5602564102564103,1.2059388739000512,0.829229425838113
Anniesland,ANL,1.0,55.8893555064876,-4.32195784208586,50.9074490473836,-1.41359601975752,587.1011149576614,586.0,228.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3883487770525562,0.3890784982935154,1.0018790357639273,0.9981244883894647
Ansdell & Fairhaven,AFV,2.0,53.7414654744213,-2.99303444657805,50.9074490473836,-1.41359601975752,333.2083578740023,315.0,109.5,VIRGIN WEST COAST,ANYTIME S,200.0,0.32862320950966595,0.3476190476190476,1.0578043107111184,0.9453544383154774
Apperley Bridge,APY,1.0,53.8417501065548,-1.70582867126391,50.9074490473836,-1.41359601975752,327.1177672706863,338.0,165.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5044054970681686,0.4881656804733728,0.9678040451795452,1.033267018236612
Appleby,APP,1.0,54.5803488158896,-2.48669258391647,50.9074490473836,-1.41359601975752,415.0867406012048,468.0,191.5,CROSSCOUNTRY,ANYTIME S,0.0,0.4613493548905816,0.4091880341880342,0.8869374799171043,1.1274751858422567
Appledore (Kent),APD,3.0,51.0332342031393,0.816341504124954,50.9074490473836,-1.41359601975752,157.2539069831233,232.0,17.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,700.0,0.10937725065136808,0.07413793103448275,0.6778185645824281,1.475321055297523
Appleford,APF,1.0,51.6396415502262,-1.24214153179695,50.9074490473836,-1.41359601975752,82.33292934965962,145.0,43.7,CROSSCOUNTRY,ANYTIME S,0.0,0.5307718350990589,0.3013793103448276,0.5678133058597216,1.7611422446078613
Appley Bridge,APB,1.0,53.5786734960166,-2.71925251339081,50.9074490473836,-1.41359601975752,310.30924645786814,361.0,131.1,CROSSCOUNTRY,ANYTIME S,700.0,0.42248177099614703,0.36315789473684207,0.8595824001602995,1.1633556012937383
Apsley,APS,2.0,51.7325208234117,-0.462934812195194,50.9074490473836,-1.41359601975752,113.21527250083497,162.0,63.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.5626449382041651,0.3932098765432099,0.6988597067952776,1.430902354616558
Arbroath,ARB,1.0,56.5595762979872,-2.58893177406225,50.9074490473836,-1.41359601975752,633.8187639990888,621.0,199.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3147587470292798,0.321256038647343,1.0206421320436212,0.979775347895653
Ardgay,ARD,2.0,57.8814576101148,-4.36209023833324,50.9074490473836,-1.41359601975752,799.3678052728015,853.0,228.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2852253974904457,0.2672919109026964,0.9371252113397439,1.0670932634182024
Ardlui,AUI,2.0,56.3019723653141,-4.72165858161935,50.9074490473836,-1.41359601975752,638.8953493051954,771.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3701701698990233,0.30674448767833984,0.8286580406033662,1.2067704058864563
Ardrossan Harbour,ADS,1.0,55.6398782290401,-4.82111163323781,50.9074490473836,-1.41359601975752,573.4692974240985,643.0,233.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.40629899638321737,0.36236391912908245,0.8918651592909774,1.1212457282163466
Ardrossan South Beach,ASB,2.0,55.641422142645,-4.80121264089138,50.9074490473836,-1.41359601975752,573.1027861273118,481.0,233.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.40655883314488067,0.48440748440748443,1.191481883840565,0.839290981728273
Ardrossan Town,ADN,1.0,55.6397124556587,-4.81267645169651,50.9074490473836,-1.41359601975752,573.2305897604259,641.0,233.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4064681895245319,0.36349453978159124,0.8942754910459063,1.1182236458593346
Ardwick,ADK,1.0,53.471345820655,-2.21388417456067,50.9074490473836,-1.41359601975752,290.4842119475631,299.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0,0.4433975916847777,0.4307692307692308,0.9715191035035555,1.0293158378396625
Argyle Street,AGS,2.0,55.8573090626122,-4.25069486323156,50.9074490473836,-1.41359601975752,582.2102101504448,424.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3838819658319749,0.527122641509434,1.3731372880906718,0.7282592998333663
Arisaig,ARG,2.0,56.9125537431151,-5.83907949880085,50.9074490473836,-1.41359601975752,728.5459342688191,1021.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3246192022708292,0.2316356513222331,0.7135611501163752,1.4014215878161378
Arlesey,ARL,1.0,52.0260300130868,-0.266319838272065,50.9074490473836,-1.41359601975752,147.7927648308,215.0,49.4,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.33425181575400803,0.2297674418604651,0.6874082085153488,1.45473968394963
Armadale (West Lothian),ARM,1.0,55.8857140292087,-3.69541334262219,50.9074490473836,-1.41359601975752,574.3812923514033,534.0,223.5,CROSSCOUNTRY,ANYTIME S,0.0,0.3891143443844336,0.41853932584269665,1.075620397661804,0.9296960174554253
Armathwaite,AWT,1.0,54.8094679848183,-2.77207147292765,50.9074490473836,-1.41359601975752,443.74334131433983,496.0,138.5,VIRGIN WEST COAST,ANYTIME S,700.0,0.3121173595298844,0.27923387096774194,0.8946438332950399,1.1177632514572033
Arnside,ARN,1.0,54.2027315043991,-2.82824189170434,50.9074490473836,-1.41359601975752,379.0160750984903,372.0,119.0,VIRGIN WEST COAST,ANYTIME S,700.0,0.31397085194625823,0.31989247311827956,1.0188604169314255,0.9814887136471266
Arram,ARR,1.0,53.8843427696163,-0.426570132093475,50.9074490473836,-1.41359601975752,337.9890956388465,379.0,163.5,CROSSCOUNTRY,ANYTIME S,0.0,0.4837434169021406,0.4313984168865435,0.8917918090734736,1.1213379511064911
Arrochar & Tarbet,ART,2.0,56.2039766194239,-4.72277124702392,50.9074490473836,-1.41359601975752,628.7730906447748,757.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.376129327922544,0.31241743725231175,0.8306117445769813,1.2039319291220543
Arundel,ARU,0.0,50.84821399905,-0.546174298416944,50.9074490473836,-1.41359601975752,61.404997298243295,78.0,17.2,SOUTHERN,ANYTIME DAY S,947.0,0.28010749542842284,0.2205128205128205,0.7872435551056832,1.2702549211288943
Ascot (Berks),ACT,1.0,51.406243053303,-0.675833255037063,50.9074490473836,-1.41359601975752,75.78413700586478,87.0,28.8,SOUTH WESTERN RAILWAY,ANYTIME DAY S,700.0,0.38002675939651104,0.3310344827586207,0.8710820345501699,1.147997502343627
Ascott-under-Wychwood,AUW,1.0,51.8673416456497,-1.56405280921503,50.9074490473836,-1.41359601975752,107.30578837136348,120.0,50.6,GWR,ANYTIME DAY S,700.0,0.4715495852365737,0.4216666666666667,0.8942149030946956,1.118299411628238
Ash,ASH,1.0,51.2495967734882,-0.712805474371656,50.9074490473836,-1.41359601975752,62.13427749366541,113.0,27.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.4458086762628569,0.24513274336283186,0.5498608627758,1.8186418923358423
Ash Vale,AHV,1.0,51.2722464128127,-0.72164859629209,50.9074490473836,-1.41359601975752,63.22350134632264,70.0,27.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.4381282183070861,0.3957142857142857,0.9031928763760377,1.1071832231587013
Ashburys,ABY,1.0,53.471639721401,-2.19443661452133,50.9074490473836,-1.41359601975752,290.26894219064087,282.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0,0.44372642497662607,0.4567375886524823,1.0293224900377336,0.9715128248711843
Ashchurch for Tewkesbury,ASC,1.0,51.9989057939667,-2.10876020926952,50.9074490473836,-1.41359601975752,130.69183694012727,200.0,46.0,GWR,ANYTIME S,700.0,0.3519730158898416,0.23,0.6534591847006364,1.5303174603906156
Ashfield,ASF,2.0,55.8889269328418,-4.24921509407071,50.9074490473836,-1.41359601975752,585.4865195068796,602.0,228.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.38941972599476893,0.3787375415282392,0.9725689692805309,1.028204715126539
Ashford (Surrey),AFS,1.0,51.4365062586203,-0.468070995385795,50.9074490473836,-1.41359601975752,88.5267874125699,128.0,36.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,700.0,0.40891577632082887,0.2828125,0.6916155266607024,1.4458900378195052
Ashford International,AFK,2.0,51.1437026741936,0.876197214386404,50.9074490473836,-1.41359601975752,162.7785735414549,207.0,17.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0,0.1056650124509149,0.08309178743961353,0.7863699204901203,1.2716661382174062
Ashford International (Eurostar),ASI,-999.0,nan,nan,50.9074490473836,-1.41359601975752,-999.0,-999.0,-999.0,N/A,no route found,-998.0,-999.0,-999.0,-999.0,-999.0
Ashley,ASY,1.0,53.3557258053839,-2.34146074338483,50.9074490473836,-1.41359601975752,279.72394420814004,290.0,137.2,CROSSCOUNTRY,ANYTIME S,700.0,0.4904835743983029,0.47310344827586204,0.9645653248556553,1.0367364181888328
Ashtead,AHD,1.0,51.317872587997,-0.307571763628547,50.9074490473836,-1.41359601975752,89.90771389843583,123.0,17.2,SOUTHERN,ANYTIME DAY S,947.0,0.19130727780966564,0.13983739837398373,0.730957023564519,1.368069486662144
Ashton-under-Lyne,AHN,2.0,53.4912746360398,-2.09431253377749,50.9074490473836,-1.41359601975752,291.24413829848254,306.0,130.55,LONDON NORTH EASTERN RAILWAY,ANYTIME S,53.0,0.448249364820539,0.4266339869281046,0.951778229733603,1.0506649225207576
Ashurst (Kent),AHS,1.0,51.1286608253579,0.152652111896866,50.9074490473836,-1.41359601975752,112.62346860958233,199.0,59.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.525645327131783,0.2974874371859297,0.5659470784401123,1.7669496638382571
Ashurst New Forest,ANF,0.0,50.8898511647037,-1.52663085660955,50.9074490473836,-1.41359601975752,8.189492397636482,21.0,4.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,1000.0,0.5739061436037767,0.22380952380952382,0.38997582845888007,2.5642614926977254
Ashwell & Morden,AWM,2.0,52.0307706434447,-0.109788918120069,50.9074490473836,-1.41359601975752,154.35584816212744,217.0,57.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3725158501257753,0.26497695852534564,0.711317272636532,1.4058424256920565
Askam,ASK,2.0,54.1889331625586,-3.20451175494515,50.9074490473836,-1.41359601975752,384.8023046417644,434.0,128.0,VIRGIN WEST COAST,ANYTIME S,700.0,0.3326383404048551,0.29493087557603687,0.8866412549349411,1.127851872935212
Aslockton,ALK,2.0,52.9515495737311,-0.898097621841918,50.9074490473836,-1.41359601975752,230.18467231507046,316.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4670163261472812,0.3401898734177215,0.7284325073261724,1.3728107819771243
Aspatria,ASP,2.0,54.7589599137074,-3.33187421074512,50.9074490473836,-1.41359601975752,447.6367353834291,382.0,142.0,VIRGIN WEST COAST,ANYTIME S,700.0,0.3172215074760744,0.3717277486910995,1.1718239146163065,0.8533705341962002
