Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Adderley Park,ADD,1.0,52.4830872932844,-1.85594463679675,52.1940653655991,0.137456461171047,139.616981509256,217.0,124.0,CROSSCOUNTRY,ANYTIME S,0.0,0.8881441115512109,0.5714285714285714,0.6433962281532534,1.554252195214619
Addiewell,ADW,2.0,55.8434130805542,-3.60652712168835,52.1940653655991,0.137456461171047,474.40945740278227,360.0,152.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.321452276341373,0.4236111111111111,1.3178040483410618,0.7588381605435691
Addlestone,ASN,2.0,51.3730447500684,-0.48445679693337,52.1940653655991,0.137456461171047,100.9278291794167,175.0,34.4,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.34083760920734796,0.19657142857142856,0.5767304524538097,1.7339122561420317
Adisham,ADM,2.0,51.2411978022143,1.19908904695378,52.1940653655991,0.137456461171047,128.92611973915618,207.0,49.6,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3847164569937489,0.2396135265700483,0.622831496324426,1.6055706975343957
Adlington (Cheshire),ADC,2.0,53.3195557900317,-2.13356274381038,52.1940653655991,0.137456461171047,197.96128379443383,295.0,203.0,VIRGIN WEST COAST,ANYTIME S,0.0,1.0254530386396081,0.688135593220339,0.6710551993031655,1.4901903763481992
Adlington (Lancs),ADL,2.0,53.6132468473224,-2.6030711963325,52.1940653655991,0.137456461171047,242.75790912249357,365.0,215.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.8856560051005911,0.589041095890411,0.6650901619794345,1.503555543542864
Adwick,AWK,2.0,53.5723210050351,-1.180356329611,52.1940653655991,0.137456461171047,177.17831933291836,147.0,97.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.5474710470513993,0.6598639455782312,1.2052946893395806,0.8296726176964505
Aigburth,AIG,2.0,53.3645680055959,-2.92715540113816,52.1940653655991,0.137456461171047,244.3684870696994,330.0,192.0,CROSSCOUNTRY,ANYTIME S,0.0,0.7856986893127397,0.5818181818181818,0.740510566877877,1.3504196222562714
Ainsdale,ANS,3.0,53.6020355257546,-3.04265252059266,52.1940653655991,0.137456461171047,265.19235758305035,365.0,197.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7428570031031361,0.5397260273972603,0.7265544043371243,1.3763594219931201
Aintree,AIN,2.0,53.4739127558616,-2.95628079876913,52.1940653655991,0.137456461171047,252.46701248504834,361.0,192.0,CROSSCOUNTRY,ANYTIME S,0.0,0.7604953934778733,0.5318559556786704,0.6993546052217405,1.4298897762787097
Airbles,AIR,2.0,55.7828378389089,-3.99419330717581,52.1940653655991,0.137456461171047,482.5179627204509,502.0,210.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.43521695817501516,0.41832669322709165,0.9611911607977109,1.0403757762088457
Airdrie,ADR,2.0,55.8639835131324,-3.98291292517007,52.1940653655991,0.137456461171047,489.4631510602815,367.0,214.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4372137096253934,0.5831062670299727,1.333687060109759,0.7498010814603709
Albany Park,AYP,1.0,51.4354507399114,0.12573706592842,52.1940653655991,0.137456461171047,84.41023533384838,143.0,27.2,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3222358034238632,0.1902097902097902,0.5902813659709677,1.6941073488828104
Albrighton,ALB,1.0,52.6379442676754,-2.26890024505565,52.1940653655991,0.137456461171047,171.0059861119703,228.0,125.0,CROSSCOUNTRY,ANYTIME S,0.0,0.7309685633937588,0.5482456140350878,0.7500262548770626,1.3332866596302162
Alderley Edge,ALD,2.0,53.3037821045932,-2.23679936267512,52.1940653655991,0.137456461171047,202.35248320861356,294.0,189.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.9364846776040627,0.6445578231292517,0.6882737524102502,1.4529102649899444
Aldermaston,AMT,2.0,51.4019618556841,-1.1374239270022,52.1940653655991,0.137456461171047,124.50514614053992,176.0,57.8,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.4642378390910529,0.3284090909090909,0.7074156030712495,1.413596188235732
Aldershot,AHT,2.0,51.2464179114788,-0.759859888333875,52.1940653655991,0.137456461171047,122.31759603660484,179.0,47.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.38833333501571693,0.26536312849162014,0.6833385253441611,1.4634035151118596
Aldrington,AGT,1.0,50.8363824121951,-0.183821512855377,52.1940653655991,0.137456461171047,152.69033661408886,184.0,49.7,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.32549538564193686,0.27010869565217394,0.8298387859461351,1.2050533391975127
Alexandra Palace,AAP,1.0,51.5979224924556,-0.120235220128854,52.1940653655991,0.137456461171047,68.66092496543457,90.0,26.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3859546024662599,0.29444444444444445,0.7628991662826063,1.3107892159231467
Alexandra Parade,AXP,3.0,55.8631759802332,-4.21064896878422,52.1940653655991,0.137456461171047,497.7551139521219,401.0,210.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.42189420884623896,0.5236907730673317,1.241284573446688,0.805617036892104
Alexandria,ALX,3.0,55.9850887680667,-4.57748537031666,52.1940653655991,0.137456461171047,522.4669746614217,450.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.40768127045356706,0.47333333333333333,1.161037721469826,0.8612984587047191
Alfreton,ALF,1.0,53.1004322999438,-1.36969621564025,52.1940653655991,0.137456461171047,143.44633760878338,166.0,126.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.878377253127478,0.7590361445783133,0.8641345639083337,1.157227174755249
Allens West,ALW,2.0,54.5246233650745,-1.36111683481751,52.1940653655991,0.137456461171047,277.8860570568824,226.0,138.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,54.0,0.4984057187570569,0.6128318584070797,1.2295843232605417,0.8132829778996019
Alloa,ALO,2.0,56.1177936041036,-3.79005640302655,52.1940653655991,0.137456461171047,506.3483887318782,390.0,160.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.31697543345988216,0.4115384615384615,1.2983292018766106,0.7702206794352277
Alness,ASS,3.0,57.6943991747966,-4.24971726526612,52.1940653655991,0.137456461171047,673.428949214945,703.0,180.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.2680312454794515,0.25675675675675674,0.9579359163797225,1.0439111666041796
Alnmouth,ALM,1.0,55.3927786386397,-1.63663783937358,52.1940653655991,0.137456461171047,374.6929493483601,249.0,149.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,54.0,0.3989933631257273,0.6004016064257028,1.504790961238394,0.6645441298883351
Alresford (Essex),ALR,1.0,51.8539974379073,0.997436403040026,52.1940653655991,0.137456461171047,70.11569186752027,187.0,39.8,GREATER ANGLIA,ANYTIME DAY S,0.0,0.5676332778003518,0.21283422459893048,0.3749502238904827,2.6670206771021556
Alsager,ASG,1.0,53.0930054110113,-2.29905784069112,52.1940653655991,0.137456461171047,192.87538676104776,235.0,173.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.8995445344975416,0.7382978723404255,0.8207463266427565,1.218403259982261
Althorne (Essex),ALN,1.0,51.6478675266105,0.75248341471277,52.1940653655991,0.137456461171047,74.05195420270834,169.0,41.0,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.553665334580738,0.24260355029585798,0.43817724380300793,2.2821815010767
Althorpe,ALP,2.0,53.5855003548442,-0.733182290833722,52.1940653655991,0.137456461171047,165.5592426690828,177.0,79.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.47717058091346765,0.4463276836158192,0.9353629529326712,1.069103706603592
Altnabreac,ABC,3.0,58.3881525009701,-3.7062809681672,52.1940653655991,0.137456461171047,731.239469664831,784.0,185.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.25299509623679933,0.23596938775510204,0.9327034051847334,1.0721521916197334
Alton,AON,2.0,51.1519686627366,-0.966913302570746,52.1940653655991,0.137456461171047,138.84778432876166,208.0,47.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.34210124583284834,0.2283653846153846,0.667537424657508,1.4980433501733148
Altrincham,ALT,2.0,53.3877187203289,-2.34688910433965,52.1940653655991,0.137456461171047,213.8318401126929,306.0,217.5,VIRGIN WEST COAST,ANYTIME S,0.0,1.017154413886042,0.7107843137254902,0.6987968631133755,1.4310310374672592
Alvechurch,ALV,1.0,52.3460721156993,-1.96766073187852,52.1940653655991,0.137456461171047,144.69035232337853,229.0,125.0,CROSSCOUNTRY,ANYTIME S,0.0,0.8639138546060681,0.5458515283842795,0.6318355996654085,1.5826901816383165
Ambergate,AMB,2.0,53.0605170840145,-1.48069758186533,52.1940653655991,0.137456461171047,145.94678835138131,224.0,137.6,CROSSCOUNTRY,ANYTIME S,0.0,0.942809372884002,0.6142857142857142,0.6515481622829523,1.5348059558576779
Amberley,AMY,1.0,50.8966791881016,-0.541992407726222,52.1940653655991,0.137456461171047,151.8443571580411,203.0,41.2,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.27133046476741074,0.20295566502463055,0.7480017593992173,1.336895251159815
Amersham,AMR,2.0,51.6742050968552,-0.607596139216709,52.1940653655991,0.137456461171047,77.27606206074393,175.0,33.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.43092257954117885,0.19028571428571428,0.4415774974899653,2.264608150741931
Ammanford,AMF,2.0,51.7959795450084,-3.99673575596767,52.1940653655991,0.137456461171047,287.3523398386939,475.0,156.5,GWR,ANYTIME S,0.0,0.5446275471007187,0.3294736842105263,0.6049522943972504,1.6530229065357276
Ancaster,ANC,2.0,52.9876865844111,-0.535623734022494,52.1940653655991,0.137456461171047,99.39654391892522,139.0,37.8,EAST MIDLANDS TRAINS,ANYTIME S,54.0,0.38029491277717187,0.2719424460431654,0.7150830497764404,1.3984389649742563
Anderston,AND,2.0,55.8599021238713,-4.27098003165416,52.1940653655991,0.137456461171047,499.7313775423067,448.0,210.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.42022576415510676,0.46875,1.1154718248712203,0.8964816301975611
Andover,ADV,2.0,51.2115476149434,-1.49223307188506,52.1940653655991,0.137456461171047,156.9740182001914,206.0,57.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3663026573395691,0.279126213592233,0.7620097970883078,1.312319085425239
Anerley,ANZ,1.0,51.4121513855632,-0.0658859220340606,52.1940653655991,0.137456461171047,88.12190987638841,124.0,27.2,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.30866330562007066,0.21935483870967742,0.7106605635192614,1.4071415403267926
Angel Road,AGR,1.0,51.61240330726,-0.0487914234374522,52.1940653655991,0.137456461171047,65.97613231938169,98.0,35.5,GREATER ANGLIA,ANYTIME DAY S,0.0,0.5380733721726703,0.3622448979591837,0.6732258399936907,1.4853856471245543
Angmering,ANG,1.0,50.8165743892467,-0.489394019247872,52.1940653655991,0.137456461171047,159.31548227383212,196.0,52.6,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.33016251307949407,0.2683673469387755,0.8128340932338374,1.230263356722069
Annan,ANN,2.0,54.9838388790739,-3.2625810423293,52.1940653655991,0.137456461171047,383.437720466484,417.0,208.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5437649685230299,0.5,0.9195149171858129,1.0875299370460598
Anniesland,ANL,2.0,55.8893555064876,-4.32195784208586,52.1940653655991,0.137456461171047,504.27226565869137,420.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4223908680001959,0.5071428571428571,1.2006482515683128,0.832883401690527
Ansdell & Fairhaven,AFV,2.0,53.7414654744213,-2.99303444657805,52.1940653655991,0.137456461171047,271.7874030839033,339.0,215.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7910594735460477,0.6342182890855457,0.8017327524598917,1.247298425730745
Apperley Bridge,APY,2.0,53.8417501065548,-1.70582867126391,52.1940653655991,0.137456461171047,221.1729170095221,189.0,101.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,54.0,0.45665627313515816,0.5343915343915344,1.1702270741244556,0.8545350061638108
Appleby,APP,2.0,54.5803488158896,-2.48669258391647,52.1940653655991,0.137456461171047,317.78007202387215,341.0,126.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,54.0,0.39807404911940836,0.3709677419354839,0.9319063695714725,1.0730691758871007
Appledore (Kent),APD,3.0,51.0332342031393,0.816341504124954,52.1940653655991,0.137456461171047,137.4468959505933,159.0,49.6,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.36086664349138325,0.3119496855345912,0.8644458864817188,1.1568104095792326
Appleford,APF,2.0,51.6396415502262,-1.24214153179695,52.1940653655991,0.137456461171047,113.20442965135067,178.0,57.8,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.5105807270794405,0.3247191011235955,0.6359799418615206,1.572376633566443
Appley Bridge,APB,2.0,53.5786734960166,-2.71925251339081,52.1940653655991,0.137456461171047,246.38034635613008,324.0,197.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7995767637863722,0.6080246913580247,0.7604331677658336,1.315039956684186
Apsley,APS,2.0,51.7325208234117,-0.462934812195194,52.1940653655991,0.137456461171047,65.88034984317551,141.0,37.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.5661779284534851,0.2645390070921986,0.4672365237104646,2.1402436437517807
Arbroath,ARB,1.0,56.5595762979872,-2.58893177406225,52.1940653655991,0.137456461171047,517.117849898674,411.0,173.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.33551346184239483,0.4221411192214112,1.2581942819919074,0.7947898145084973
Ardgay,ARD,2.0,57.8814576101148,-4.36209023833324,52.1940653655991,0.137456461171047,695.0623428312309,648.0,185.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.26616317501309394,0.2854938271604938,1.072627072270418,0.9322904724782966
Ardlui,AUI,3.0,56.3019723653141,-4.72165858161935,52.1940653655991,0.137456461171047,555.94153813739,498.0,221.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3984231880605774,0.44477911646586343,1.1163484701554016,0.8957776417795374
Ardrossan Harbour,ADS,2.0,55.6398782290401,-4.82111163323781,52.1940653655991,0.137456461171047,502.9816849538208,513.0,218.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.43341538374307764,0.4249512670565302,0.9804711207676818,1.0199178525697195
Ardrossan South Beach,ASB,2.0,55.641422142645,-4.80121264089138,52.1940653655991,0.137456461171047,502.2653744565786,509.0,218.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.434033503177206,0.42829076620825146,0.9867689085590936,1.013408500537605
Ardrossan Town,ADN,2.0,55.6397124556587,-4.81267645169651,52.1940653655991,0.137456461171047,502.6102153150836,511.0,218.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.43373571279950407,0.42661448140900193,0.9835816346674826,1.0166924277089293
Ardwick,ADK,2.0,53.471345820655,-2.21388417456067,52.1940653655991,0.137456461171047,212.8576072071902,267.0,216.0,VIRGIN WEST COAST,ANYTIME S,0.0,1.0147628869554617,0.8089887640449438,0.7972195026486524,1.2543596797088346
Argyle Street,AGS,2.0,55.8573090626122,-4.25069486323156,52.1940653655991,0.137456461171047,498.7356591100686,452.0,210.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4210647387329768,0.4646017699115044,1.1033974759072314,0.9062917233681215
Arisaig,ARG,3.0,56.9125537431151,-5.83907949880085,52.1940653655991,0.137456461171047,651.7187080023587,717.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.36288662132305105,0.3298465829846583,0.9089521729461069,1.1001678963578334
Arlesey,ARL,1.0,52.0260300130868,-0.266319838272065,52.1940653655991,0.137456461171047,33.388534515563535,66.0,15.6,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0,0.467226256747756,0.23636363636363636,0.5058868865994475,1.9767264708558907
Armadale (West Lothian),ARM,2.0,55.8857140292087,-3.69541334262219,52.1940653655991,0.137456461171047,481.38423945084253,373.0,214.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4445513219214004,0.5737265415549598,1.2905743685009183,0.7748487994237493
Armathwaite,AWT,2.0,54.8094679848183,-2.77207147292765,52.1940653655991,0.137456461171047,349.22250060940905,347.0,207.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5927453117676428,0.5965417867435159,1.0064049008916687,0.9936358607892369
Arnside,ARN,2.0,54.2027315043991,-2.82824189170434,52.1940653655991,0.137456461171047,298.7005877774509,343.0,197.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6595233088284925,0.5743440233236151,0.8708471946864458,1.1483070808536697
Arram,ARR,2.0,53.8843427696163,-0.426570132093475,52.1940653655991,0.137456461171047,191.87101149272027,230.0,107.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,54.0,0.5576663153415421,0.4652173913043478,0.8342217890987838,1.1987219862481746
Arrochar & Tarbet,ART,3.0,56.2039766194239,-4.72277124702392,52.1940653655991,0.137456461171047,547.2743566043421,479.0,221.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.404733014304443,0.46242171189979125,1.1425351912407977,0.8752465636651385
Arundel,ARU,1.0,50.84821399905,-0.546174298416944,52.1940653655991,0.137456461171047,157.07336482303054,174.0,52.6,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.33487536260054473,0.3022988505747127,0.9027204874886813,1.1077626063211936
Ascot (Berks),ACT,2.0,51.406243053303,-0.675833255037063,52.1940653655991,0.137456461171047,104.07131292586618,173.0,47.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.4564178029908779,0.2745664739884393,0.6015682828084751,1.6623216824720397
Ascott-under-Wychwood,AUW,2.0,51.8673416456497,-1.56405280921503,52.1940653655991,0.137456461171047,122.3007371665888,326.0,54.5,GWR,ANYTIME S,0.0,0.44562282503468664,0.16717791411042945,0.37515563548033376,2.6655603846111533
Ash,ASH,3.0,51.2495967734882,-0.712805474371656,52.1940653655991,0.137456461171047,120.3921323449234,198.0,47.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.39454405429013023,0.2398989898989899,0.6080410724491081,1.6446257420935955
Ash Vale,AHV,2.0,51.2722464128127,-0.72164859629209,52.1940653655991,0.137456461171047,118.49666296440617,174.0,47.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.4008551701938473,0.27298850574712646,0.681015304393139,1.4683957813416724
Ashburys,ABY,2.0,53.471639721401,-2.19443661452133,52.1940653655991,0.137456461171047,211.90557214987152,287.0,216.0,VIRGIN WEST COAST,ANYTIME S,0.0,1.0193219451880797,0.7526132404181185,0.7383469412887509,1.3543768438378652
Ashchurch for Tewkesbury,ASC,1.0,51.9989057939667,-2.10876020926952,52.1940653655991,0.137456461171047,155.45143421817147,245.0,94.55,GWR,ANYTIME S,808.0,0.6082285472342563,0.38591836734693874,0.6344956498700877,1.576054934663065
Ashfield,ASF,3.0,55.8889269328418,-4.24921509407071,52.1940653655991,0.137456461171047,501.4965569474209,411.0,213.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4247287385112234,0.5182481751824818,1.220186269945063,0.8195470024794029
Ashford (Surrey),AFS,2.0,51.4365062586203,-0.468070995385795,52.1940653655991,0.137456461171047,94.06456973281442,142.0,34.4,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.36570623878588326,0.24225352112676055,0.662426547414186,1.509601334523123
Ashford International,AFK,2.0,51.1437026741936,0.876197214386404,52.1940653655991,0.137456461171047,127.54980952785893,140.0,49.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.3888676916382738,0.3542857142857143,0.9110700680561352,1.0976104199467405
Ashford International (Eurostar),ASI,-999.0,nan,nan,52.1940653655991,0.137456461171047,-999.0,-999.0,-999.0,N/A,no route found,-998.0,-999.0,-999.0,-999.0,-999.0
Ashley,ASY,2.0,53.3557258053839,-2.34146074338483,52.1940653655991,0.137456461171047,211.39795423069222,314.0,217.5,VIRGIN WEST COAST,ANYTIME S,0.0,1.02886520728885,0.6926751592356688,0.6732418924544338,1.4853502302928687
Ashtead,AHD,2.0,51.317872587997,-0.307571763628547,52.1940653655991,0.137456461171047,102.21557715175949,140.0,32.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.317955451660242,0.23214285714285715,0.7301112653697106,1.3696542533056577
Ashton-under-Lyne,AHN,3.0,53.4912746360398,-2.09431253377749,52.1940653655991,0.137456461171047,208.43492707292782,257.0,217.5,VIRGIN WEST COAST,ANYTIME S,0.0,1.043491141596919,0.8463035019455253,0.8110308446417425,1.2329987282317616
Ashurst (Kent),AHS,1.0,51.1286608253579,0.152652111896866,52.1940653655991,0.137456461171047,118.54253359704785,164.0,45.7,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.38551563403684586,0.2786585365853659,0.7228203268112674,1.3834696713794905
Ashurst New Forest,ANF,2.0,50.8898511647037,-1.52663085660955,52.1940653655991,0.137456461171047,185.41857882605095,202.0,57.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.3101091614661937,0.28465346534653463,0.9179137565646086,1.0894269672377588
Ashwell & Morden,AWM,0.0,52.0307706434447,-0.109788918120069,52.1940653655991,0.137456461171047,24.83998444068839,27.0,7.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0,0.29388102144067585,0.27037037037037037,0.9199994237291996,1.0869572025888012
Askam,ASK,3.0,54.1889331625586,-3.20451175494515,52.1940653655991,0.137456461171047,314.8708701647869,403.0,212.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6732918795855912,0.5260545905707196,0.7813172956942602,1.2798897522311001
Aslockton,ALK,1.0,52.9515495737311,-0.898097621841918,52.1940653655991,0.137456461171047,109.69850290758293,118.0,37.8,EAST MIDLANDS TRAINS,ANYTIME S,54.0,0.3445808192281817,0.32033898305084746,0.9296483297252791,1.0756755732519958
